   4.0400000000000005E-002  -3.2332522812261625E-007   2.4609782553432113E-002  -2.0661393523751148E-004  -1.0330696761875582E-003
   4.0600000000000004E-002   1.6847366296672413E-005   2.6809817035450868E-002  -2.0851639554563743E-004  -1.0425819777281876E-003
   4.0800000000000003E-002   2.7244586435565275E-005   2.9486997128329678E-002  -2.1041742509442566E-004  -1.0520871254721292E-003
   4.1000000000000002E-002   3.0075467525034565E-005   3.2609378864814798E-002  -2.1231797361947314E-004  -1.0615898680973650E-003
   4.1200000000000001E-002   2.4700568061007593E-005   3.6129854954074177E-002  -2.1421912243117444E-004  -1.0710956121558731E-003
   4.1399999999999999E-002   1.0707280014804135E-005   3.9987237485680095E-002  -2.1612206599527054E-004  -1.0806103299763532E-003
   4.1600000000000005E-002  -1.2042264357658174E-005   4.4109147610118964E-002  -2.1802809239567238E-004  -1.0901404619783615E-003
   4.1800000000000004E-002  -4.3393858999659702E-005   4.8416071537110229E-002  -2.1993856284538784E-004  -1.0996928142269391E-003
   4.2000000000000003E-002  -8.2913483740696585E-005   5.2825776532262732E-002  -2.2185489032185992E-004  -1.1092744516092998E-003
   4.2200000000000001E-002  -1.2992323623515589E-004   5.7257324706069368E-002  -2.2377851737936469E-004  -1.1188925868968230E-003
   4.2400000000000000E-002  -1.8355204409391154E-004   6.1634129863293016E-002  -2.2571089323303973E-004  -1.1285544661651990E-003
   4.2599999999999999E-002  -2.4279153370698346E-004   6.5885796797157684E-002  -2.2765345030065917E-004  -1.1382672515032955E-003
   4.2800000000000005E-002  -3.0654867464983358E-004   6.9948779210752293E-002  -2.2960758050394071E-004  -1.1480379025197033E-003
   4.3000000000000003E-002  -3.7368938090944219E-004   7.3766120988525669E-002  -2.3157461174330438E-004  -1.1578730587165217E-003
   4.3200000000000002E-002  -4.4307030360118580E-004   7.7286663853497972E-002  -2.3355578504541164E-004  -1.1677789252270592E-003
   4.3400000000000001E-002  -5.1355882615252357E-004   8.0464107370621152E-002  -2.3555223292720382E-004  -1.1777611646360182E-003
   4.3600000000000000E-002  -5.8404325735519956E-004   8.3256222625027840E-002  -2.3756495951939013E-004  -1.1878247975969506E-003
   4.3799999999999999E-002  -6.5343623660861982E-004   8.5624394934577464E-002  -2.3959482295097344E-004  -1.1979741147548667E-003
